Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741066994,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"11.88MiB / 20MiB",59.39%,"148MB / 139MB","0B / 36.3MB",13
1741066994,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.15%,"66.77MiB / 7.653GiB",0.85%,"421kB / 537kB","0B / 16.4kB",31
1741066994,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,0.14%,"85.07MiB / 100MiB",85.07%,"294kB / 216kB","0B / 201kB",50
1741067006,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.90%,"12.51MiB / 20MiB",62.54%,"148MB / 139MB","0B / 36.4MB",13
1741067006,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.23%,"67.13MiB / 7.653GiB",0.86%,"467kB / 596kB","0B / 16.4kB",31
1741067006,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,101.02%,"89.28MiB / 100MiB",89.28%,"332kB / 236kB","0B / 201kB",51
1741067018,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,1.08%,"14.64MiB / 20MiB",73.20%,"149MB / 140MB","0B / 36.7MB",13
1741067018,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.69%,"68.93MiB / 7.653GiB",0.88%,"591kB / 760kB","0B / 16.4kB",31
1741067018,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.65%,"72.82MiB / 100MiB",72.82%,"449kB / 281kB","266kB / 946kB",56
1741067030,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,2.73%,"14.48MiB / 20MiB",72.38%,"150MB / 141MB","0B / 37.2MB",13
1741067030,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.30%,"68.7MiB / 7.653GiB",0.88%,"630kB / 806kB","0B / 16.4kB",31
1741067030,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.33%,"62.09MiB / 100MiB",62.09%,"463kB / 309kB","266kB / 946kB",55
1741067042,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,5.41%,"14.27MiB / 20MiB",71.33%,"152MB / 143MB","0B / 38.1MB",13
1741067042,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.31%,"68.25MiB / 7.653GiB",0.87%,"681kB / 867kB","0B / 16.4kB",31
1741067042,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,101.67%,"63.51MiB / 100MiB",63.51%,"482kB / 347kB","270kB / 946kB",56
1741067054,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,9.70%,"17.27MiB / 20MiB",86.33%,"156MB / 146MB","311kB / 44.5MB",13
1741067054,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,4.06%,"72.8MiB / 7.653GiB",0.93%,"935kB / 1.2MB","0B / 16.4kB",31
1741067054,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,83.46%,"66.38MiB / 100MiB",66.38%,"729kB / 435kB","270kB / 946kB",43
1741067066,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,1.78%,"18.38MiB / 20MiB",91.89%,"157MB / 147MB","815kB / 45.7MB",13
1741067066,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.08%,"74.36MiB / 7.653GiB",0.95%,"1.02MB / 1.31MB","0B / 16.4kB",31
1741067066,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.15%,"70.09MiB / 100MiB",70.09%,"799kB / 474kB","344kB / 8.37MB",56
1741067078,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,5.53%,"17.96MiB / 20MiB",89.79%,"159MB / 149MB","1.19MB / 46.4MB",13
1741067078,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.20%,"73.88MiB / 7.653GiB",0.94%,"1.07MB / 1.37MB","0B / 16.4kB",31
1741067078,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,101.43%,"65.78MiB / 100MiB",65.78%,"817kB / 512kB","344kB / 8.37MB",40
1741067090,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,7.68%,"17.62MiB / 20MiB",88.09%,"162MB / 152MB","1.2MB / 47.7MB",13
1741067090,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.14%,"73.42MiB / 7.653GiB",0.94%,"1.12MB / 1.43MB","0B / 16.4kB",31
1741067090,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,102.81%,"79.4MiB / 100MiB",79.40%,"834kB / 546kB","356kB / 8.37MB",56
1741067102,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,8.81%,"17.12MiB / 20MiB",85.61%,"167MB / 157MB","1.27MB / 48.9MB",13
1741067102,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.39%,"73MiB / 7.653GiB",0.93%,"1.16MB / 1.48MB","0B / 16.4kB",31
1741067102,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,102.38%,"63.4MiB / 100MiB",63.40%,"849kB / 579kB","381kB / 8.37MB",56
1741067114,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,13.80%,"14.33MiB / 20MiB",71.66%,"173MB / 162MB","1.3MB / 50.7MB",13
1741067114,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,3.40%,"71.81MiB / 7.653GiB",0.92%,"1.24MB / 1.59MB","0B / 16.4kB",31
1741067114,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,103.68%,"71.09MiB / 100MiB",71.09%,"876kB / 621kB","401kB / 8.37MB",56
1741067126,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"18.93MiB / 20MiB",94.67%,"176MB / 166MB","1.71MB / 59.2MB",13
1741067126,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.08%,"80.71MiB / 7.653GiB",1.03%,"1.72MB / 2.24MB","0B / 16.4kB",31
1741067126,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,99.70%,"75.84MiB / 100MiB",75.84%,"1.38MB / 775kB","401kB / 8.37MB",56
1741067138,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"18.93MiB / 20MiB",94.67%,"176MB / 166MB","1.71MB / 59.7MB",13
1741067138,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.09%,"80.7MiB / 7.653GiB",1.03%,"1.73MB / 2.25MB","0B / 16.4kB",31
1741067138,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.97%,"90.81MiB / 100MiB",90.81%,"1.38MB / 779kB","2.43MB / 8.37MB",57
1741067150,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.74%,"18.95MiB / 20MiB",94.75%,"177MB / 166MB","2.8MB / 60.1MB",13
1741067150,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.06%,"80.41MiB / 7.653GiB",1.03%,"1.76MB / 2.28MB","0B / 16.4kB",31
1741067150,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,99.76%,"73.04MiB / 100MiB",73.04%,"1.4MB / 804kB","2.43MB / 8.37MB",56
1741067162,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,1.97%,"19.22MiB / 20MiB",96.11%,"178MB / 167MB","4.11MB / 61.9MB",13
1741067162,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.24%,"79.88MiB / 7.653GiB",1.02%,"1.82MB / 2.35MB","0B / 16.4kB",31
1741067162,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,99.88%,"70.44MiB / 100MiB",70.44%,"1.42MB / 846kB","2.43MB / 8.37MB",47
1741067174,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,3.25%,"18.66MiB / 20MiB",93.32%,"179MB / 168MB","5.32MB / 65.6MB",13
1741067174,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.15%,"79.4MiB / 7.653GiB",1.01%,"1.87MB / 2.41MB","0B / 16.4kB",31
1741067174,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,99.62%,"88.68MiB / 100MiB",88.68%,"1.43MB / 882kB","2.43MB / 8.37MB",56
1741067186,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"19.39MiB / 20MiB",96.97%,"184MB / 172MB","13.7MB / 82.1MB",13
1741067186,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.13%,"83.87MiB / 7.653GiB",1.07%,"2.51MB / 3.36MB","0B / 16.4kB",34
1741067186,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.56%,"78.28MiB / 100MiB",78.28%,"1.99MB / 1.09MB","2.43MB / 8.37MB",56
1741067198,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"19.32MiB / 20MiB",96.62%,"184MB / 172MB","13.8MB / 82.1MB",13
1741067198,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.07%,"83.84MiB / 7.653GiB",1.07%,"2.51MB / 3.37MB","0B / 16.4kB",34
1741067198,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,98.70%,"92.25MiB / 100MiB",92.25%,"2MB / 1.1MB","2.43MB / 8.37MB",56
1741067211,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"19.32MiB / 20MiB",96.62%,"184MB / 172MB","13.8MB / 82.1MB",13
1741067211,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.10%,"83.84MiB / 7.653GiB",1.07%,"2.52MB / 3.37MB","0B / 16.4kB",34
1741067211,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,99.95%,"81.57MiB / 100MiB",81.57%,"2MB / 1.11MB","2.43MB / 8.37MB",56
1741067223,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"19.32MiB / 20MiB",96.62%,"184MB / 173MB","13.8MB / 82.1MB",13
1741067223,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.10%,"83.77MiB / 7.653GiB",1.07%,"2.52MB / 3.38MB","0B / 16.4kB",34
1741067223,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.25%,"77.62MiB / 100MiB",77.62%,"2.01MB / 1.11MB","2.43MB / 8.37MB",49
1741067235,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"19.34MiB / 20MiB",96.70%,"184MB / 173MB","13.8MB / 82.1MB",13
1741067235,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.10%,"83.75MiB / 7.653GiB",1.07%,"2.53MB / 3.39MB","0B / 16.4kB",34
1741067235,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,101.09%,"91.7MiB / 100MiB",91.70%,"2.01MB / 1.12MB","2.43MB / 8.37MB",56
1741067247,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,7.13%,"19.44MiB / 20MiB",97.21%,"185MB / 174MB","22.2MB / 95.8MB",13
1741067247,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,3.56%,"84.5MiB / 7.653GiB",1.08%,"3.2MB / 4.42MB","0B / 16.4kB",34
1741067247,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.58%,"91.83MiB / 100MiB",91.83%,"2.54MB / 1.32MB","2.43MB / 8.37MB",56
1741067259,06ca8642fbb9,reverse_proxy_test-cache-1,06ca8642fbb9,0.00%,"18.71MiB / 20MiB",93.57%,"185MB / 174MB","32.1MB / 108MB",13
1741067259,7d856e84d64c,reverse_proxy_test-lb-1,7d856e84d64c,0.10%,"84.03MiB / 7.653GiB",1.07%,"3.22MB / 4.59MB","0B / 16.4kB",34
1741067259,ef503a49becd,reverse_proxy_test-api-1,ef503a49becd,100.04%,"91.68MiB / 100MiB",91.68%,"2.71MB / 1.34MB","2.43MB / 8.37MB",56
